,full_name,id,url,stars
160,pytoolz/toolz,12799539,https://api.github.com/repos/pytoolz/toolz,3934
161,Unidata/netcdf4-python,15884459,https://api.github.com/repos/Unidata/netcdf4-python,596
162,spulec/freezegun,7106250,https://api.github.com/repos/spulec/freezegun,3310
163,pydanny/cached-property,19897931,https://api.github.com/repos/pydanny/cached-property,647
164,spatialaudio/nbsphinx,46379698,https://api.github.com/repos/spatialaudio/nbsphinx,383
165,adamchainz/django-cors-headers,7701103,https://api.github.com/repos/adamchainz/django-cors-headers,4617
166,msgpack/msgpack-python,2242705,https://api.github.com/repos/msgpack/msgpack-python,1621
167,certbot/certbot,26516210,https://api.github.com/repos/certbot/certbot,29018
168,sanic-org/sanic,59720190,https://api.github.com/repos/sanic-org/sanic,16185
169,google/python-fire,82729529,https://api.github.com/repos/google/python-fire,22577
170,NicklasTegner/pypandoc,2786727,https://api.github.com/repos/NicklasTegner/pypandoc,525
171,plotly/dash,33702544,https://api.github.com/repos/plotly/dash,16673
172,googleapis/google-auth-library-python,69199387,https://api.github.com/repos/googleapis/google-auth-library-python,528
173,geopandas/geopandas,11002815,https://api.github.com/repos/geopandas/geopandas,3192
174,aio-libs/yarl,64756820,https://api.github.com/repos/aio-libs/yarl,813
175,aio-libs/aioredis-py,20163574,https://api.github.com/repos/aio-libs/aioredis-py,2162
176,ztane/python-Levenshtein,14802245,https://api.github.com/repos/ztane/python-Levenshtein,1139
177,pypa/packaging,19837758,https://api.github.com/repos/pypa/packaging,398
178,tlsfuzzer/python-ecdsa,617112,https://api.github.com/repos/tlsfuzzer/python-ecdsa,774
179,pydot/pydot,33875901,https://api.github.com/repos/pydot/pydot,677
180,brack3t/django-braces,3605618,https://api.github.com/repos/brack3t/django-braces,1808
181,mhammond/pywin32,108187130,https://api.github.com/repos/mhammond/pywin32,3777
182,jazzband/django-debug-toolbar,46939,https://api.github.com/repos/jazzband/django-debug-toolbar,7055
183,PyGithub/PyGithub,3544490,https://api.github.com/repos/PyGithub/PyGithub,5308
184,django-extensions/django-extensions,155815,https://api.github.com/repos/django-extensions/django-extensions,5776
185,googleapis/python-bigquery,226992475,https://api.github.com/repos/googleapis/python-bigquery,448
186,corydolphin/flask-cors,11726155,https://api.github.com/repos/corydolphin/flask-cors,787
187,agronholm/pythonfutures,32186645,https://api.github.com/repos/agronholm/pythonfutures,220
188,phihag/ipaddress,7996380,https://api.github.com/repos/phihag/ipaddress,100
189,rholder/retrying,7747140,https://api.github.com/repos/rholder/retrying,1813
190,pyca/pynacl,8350032,https://api.github.com/repos/pyca/pynacl,892
191,pytest-dev/pytest-mock,21923259,https://api.github.com/repos/pytest-dev/pytest-mock,1383
192,aio-libs/async-timeout,67703198,https://api.github.com/repos/aio-libs/async-timeout,417
193,mkleehammer/pyodbc,59235,https://api.github.com/repos/mkleehammer/pyodbc,2416
194,shapely/shapely,3080613,https://api.github.com/repos/shapely/shapely,2815
195,RDFLib/rdflib,3342046,https://api.github.com/repos/RDFLib/rdflib,1712
196,rasterio/rasterio,14116604,https://api.github.com/repos/rasterio/rasterio,1738
197,jazzband/tablib,1535009,https://api.github.com/repos/jazzband/tablib,4126
198,burnash/gspread,2897853,https://api.github.com/repos/burnash/gspread,5960
199,imageio/imageio,9861437,https://api.github.com/repos/imageio/imageio,1065
200,ijl/orjson,158618772,https://api.github.com/repos/ijl/orjson,3415
201,prompt-toolkit/python-prompt-toolkit,16241224,https://api.github.com/repos/prompt-toolkit/python-prompt-toolkit,7770
202,PyMySQL/mysqlclient,19227725,https://api.github.com/repos/PyMySQL/mysqlclient,2065
203,python-humanize/humanize,466683324,https://api.github.com/repos/python-humanize/humanize,65
204,uiri/toml,8387179,https://api.github.com/repos/uiri/toml,915
205,borntyping/python-colorlog,5691060,https://api.github.com/repos/borntyping/python-colorlog,750
206,PyCQA/mccabe,8323509,https://api.github.com/repos/PyCQA/mccabe,485
207,zopefoundation/zope.interface,7491085,https://api.github.com/repos/zopefoundation/zope.interface,274
208,netaddr/netaddr,684215,https://api.github.com/repos/netaddr/netaddr,697
209,getsentry/sentry-python,137814779,https://api.github.com/repos/getsentry/sentry-python,1256
210,snowballstem/snowball,8372403,https://api.github.com/repos/snowballstem/snowball,569
211,python/typing,24604008,https://api.github.com/repos/python/typing,1258
212,tiangolo/fastapi,160919119,https://api.github.com/repos/tiangolo/fastapi,46432
213,microsoft/LightGBM,64991887,https://api.github.com/repos/microsoft/LightGBM,13918
214,tweepy/tweepy,244025,https://api.github.com/repos/tweepy/tweepy,8886
215,googleapis/python-storage,226992639,https://api.github.com/repos/googleapis/python-storage,212
216,litl/backoff,19746601,https://api.github.com/repos/litl/backoff,1834
217,pwaller/pyfiglet,1153172,https://api.github.com/repos/pwaller/pyfiglet,997
218,FactoryBoy/factory_boy,1732211,https://api.github.com/repos/FactoryBoy/factory_boy,2851
219,jpadilla/django-rest-framework-jwt,15958352,https://api.github.com/repos/jpadilla/django-rest-framework-jwt,3129
220,scrapy/parsel,34527721,https://api.github.com/repos/scrapy/parsel,776
221,jazzband/django-model-utils,367233,https://api.github.com/repos/jazzband/django-model-utils,2275
222,jaraco/path,4093296,https://api.github.com/repos/jaraco/path,988
223,RDFLib/sparqlwrapper,13525050,https://api.github.com/repos/RDFLib/sparqlwrapper,439
224,regebro/tzlocal,5764651,https://api.github.com/repos/regebro/tzlocal,156
225,eternnoir/pyTelegramBotAPI,38095954,https://api.github.com/repos/eternnoir/pyTelegramBotAPI,5716
226,xflr6/graphviz,15847241,https://api.github.com/repos/xflr6/graphviz,1219
227,pallets-eco/flask-caching,62584910,https://api.github.com/repos/pallets-eco/flask-caching,723
228,miguelgrinberg/Flask-HTTPAuth,10136908,https://api.github.com/repos/miguelgrinberg/Flask-HTTPAuth,1092
229,python-semver/python-semver,3375726,https://api.github.com/repos/python-semver/python-semver,333
230,sdispater/tomlkit,140365570,https://api.github.com/repos/sdispater/tomlkit,402
231,davisking/dlib,16331291,https://api.github.com/repos/davisking/dlib,11212
232,cloudtools/troposphere,7137821,https://api.github.com/repos/cloudtools/troposphere,4688
233,ahupp/python-magic,589189,https://api.github.com/repos/ahupp/python-magic,2122
234,googleapis/google-auth-library-python-oauthlib,88093179,https://api.github.com/repos/googleapis/google-auth-library-python-oauthlib,110
235,huggingface/transformers,155220641,https://api.github.com/repos/huggingface/transformers,65540
236,twilio/twilio-python,307447,https://api.github.com/repos/twilio/twilio-python,1584
237,spotify/luigi,5888353,https://api.github.com/repos/spotify/luigi,15776
238,pypa/setuptools_scm,38386331,https://api.github.com/repos/pypa/setuptools_scm,586
239,geopy/geopy,547504,https://api.github.com/repos/geopy/geopy,3663
